date,home_team,away_team,home_goals,away_goals,home_form_points_avg,home_form_goals_scored_avg,home_form_goals_conceded_avg,away_form_points_avg,away_form_goals_scored_avg,away_form_goals_conceded_avg,home_returning_from_break,away_returning_from_break,home_days_since_last_match,away_days_since_last_match,h2h_matches_found,h2h_home_win_rate,dc_home_win,dc_draw,dc_away_win,dc_over_2_5,dc_under_2_5
2025-10-05,Toulouse,Lens,1,1,1.6,1.6,1.4,1.8,0.8,0.8,0,0,33.0,63.0,2,0.5,0.3863903862705822,0.2725941700798127,0.3410154436496051,0.4414384480111633,0.5585615519888368
2025-10-05,Rennes,Nice,2,0,0.6,1.2,2.0,1.8,1.4,1.2,0,0,63.0,32.0,5,0.3,0.3125282517987775,0.2674685372755643,0.42000321092565834,0.45500820435827793,0.5449917956417223
2025-11-01,Brest,Lyon,2,1,2.4,1.6,0.6,1.8,1.8,1.0,0,0,27.0,27.0,3,0.3333333333333333,0.2604203372483055,0.26531534472176543,0.47426431802992897,0.4579011600131409,0.5420988399868589
2025-11-01,Reims,Nice,2,4,0.0,0.2,2.4,1.2,1.2,1.6,0,0,27.0,27.0,5,0.3,0.24362904595254625,0.27849895267247315,0.47787200137498076,0.400232999538043,0.5997670004619571
2025-11-01,Rennes,Marseille,1,2,1.2,1.2,1.4,2.4,2.6,1.0,0,0,27.0,27.0,4,0.0,0.24985577816430515,0.24627080365754367,0.5038734181781512,0.5255792136865588,0.47442078631344115
2025-11-04,Lens,Reims,0,2,1.4,0.6,0.8,0.0,0.4,2.6,0,0,30.0,3.0,5,0.8,0.6497710692443532,0.22046354374293597,0.12976538701271076,0.46404395263533343,0.5359560473646665
2025-12-01,Paris SG,St Etienne,2,1,2.4,2.8,1.0,1.4,1.2,1.0,0,0,57.0,57.0,1,0.5,0.8022628119640011,0.12205233589958563,0.07568485213641316,0.7549565220803269,0.2450434779196729
2025-12-01,Le Havre,Lens,1,2,1.4,1.4,2.0,1.4,0.6,1.0,0,0,57.0,27.0,2,0.75,0.2755246419237536,0.27337980221669256,0.4510955558595538,0.43726498226943294,0.562735017730567
2025-12-01,Montpellier,Angers,1,3,0.0,0.2,2.0,1.2,0.8,1.2,0,0,57.0,57.0,3,0.5,0.392755944461218,0.2882053906896144,0.31903866484916765,0.39999641192000585,0.6000035880799943
2025-12-01,Toulouse,Strasbourg,1,2,1.2,1.4,1.4,2.4,1.6,0.6,0,0,57.0,57.0,3,0.16666666666666666,0.5131812517489327,0.25771313503626886,0.2291056132147984,0.4624588945436028,0.5375411054563972
2025-12-04,Strasbourg,Nice,2,2,2.4,1.4,0.6,1.2,1.4,1.6,0,0,3.0,33.0,2,0.5,0.34488737919841916,0.273692724670474,0.38141989613110683,0.45659080612473263,0.5434091938752672
2025-12-04,Toulouse,Lille,1,2,0.6,1.4,1.8,0.8,0.6,1.2,0,0,3.0,60.0,2,0.25,0.4392121490626584,0.2623139201021106,0.2984739308352312,0.489605857831196,0.5103941421688041
2025-12-04,Monaco,Marseille,3,0,1.0,1.4,1.8,2.4,2.0,1.0,0,0,60.0,33.0,4,0.25,0.40171155596129193,0.245939880001804,0.35234856403690407,0.5774628310845301,0.4225371689154699
